學校名稱,系所(組)名稱,107學年度核定招生名額,班數,大學多元入學-考試分發入學,大學多元入學-繁星推薦入學,大學多元入學-個人申請入學-一般,大學多元入學-個人申請入學-青年儲蓄帳戶組,四技二專-甄選入學,四技二專-登記分發入學,四技二專-技優入學,四技二專-青年儲蓄帳戶組,運動績優-甄試,運動績優-單獨招生,單獨招生-全校單招,單獨招生-學系單招,單獨招生-特殊選才,單獨招生-其他,外加名額-大學多元入學-繁星推薦入學,外加名額-大學多元入學-個人申請入學,外加名額-大學多元入學-單獨招生,外加名額-四技二專技優入學
國立彰化師範大學,生物學系,42,1,18,6,18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立彰化師範大學,物理學系光電組,40,1,16,6,18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立彰化師範大學,物理學系物理組,40,1,16,6,18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立彰化師範大學,數學系,80,2,48,13,19,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
國立彰化師範大學,工業教育與技術學系,80,2,0,0,0,0,46,32,0,2,0,0,0,0,0,0,0,0,0,4
國立彰化師範大學,地理學系,40,1,20,6,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立彰化師範大學,美術學系,30,1,12,5,12,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2
國立彰化師範大學,英語學系,55,1,27,8,20,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
國立彰化師範大學,國文學系,80,2,47,13,20,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
國立彰化師範大學,公共事務與公民教育學系公民教育組,15,1,10,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立彰化師範大學,公共事務與公民教育學系公共事務組,15,1,10,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立彰化師範大學,運動學系,45,1,6,4,35,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
國立彰化師範大學,資訊工程學系,40,1,8,7,25,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1
國立彰化師範大學,電子工程學系,45,1,16,7,22,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1
國立彰化師範大學,電機工程學系,40,1,13,7,20,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立彰化師範大學,機電工程學系,49,1,19,8,22,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
國立彰化師範大學,企業管理學系,48,1,10,8,30,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
國立彰化師範大學,會計學系,80,2,39,13,28,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
國立彰化師範大學,資訊管理學系資訊管理組,24,1,6,4,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立彰化師範大學,資訊管理學系數位內容科技與管理組,23,1,7,3,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
國立彰化師範大學,財務金融技術學系,30,1,0,0,0,0,15,14,0,1,0,0,0,0,0,0,0,0,0,2
國立高雄師範大學,工業科技教育學系科技教育與訓練組,20,1,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立高雄師範大學,工業科技教育學系能源與冷凍空調組,20,1,2,4,8,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1
國立高雄師範大學,工業設計學系,34,1,10,4,18,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0
國立高雄師範大學,化學系,40,1,16,6,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立高雄師範大學,生物科技系,44,1,14,12,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄師範大學,光電與通訊工程學系,44,1,16,8,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立高雄師範大學,地理學系,38,1,18,5,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
國立高雄師範大學,事業經營學系,30,1,8,8,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
國立高雄師範大學,物理學系,40,1,11,9,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立高雄師範大學,美術學系,40,1,14,7,18,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0
國立高雄師範大學,英語學系,82,2,46,16,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
國立高雄師範大學,音樂學系,29,1,1,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
國立高雄師範大學,特殊教育學系,36,1,6,10,20,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立高雄師範大學,國文學系,85,2,28,19,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立高雄師範大學,教育學系,32,1,7,10,15,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
國立高雄師範大學,軟體工程與管理學系,27,1,11,4,11,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
國立高雄師範大學,視覺設計學系,36,1,12,5,16,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
國立高雄師範大學,電子工程學系,44,1,16,7,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
國立高雄師範大學,數學系數學組,40,1,15,6,18,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
國立高雄師範大學,數學系應用數學組,40,1,15,6,18,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0
國立高雄師範大學,體育學系,40,1,8,7,9,0,0,0,0,0,0,16,0,0,0,0,1,1,2,0
國立臺北教育大學,心理與諮商學系,41,1,25,6,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺北教育大學,幼兒與家庭教育學系,40,1,18,6,15,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0
國立臺北教育大學,社會與區域發展學系,49,1,16,8,25,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
國立臺北教育大學,特殊教育學系,39,1,14,6,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺北教育大學,教育經營與管理學系,42,1,17,8,17,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立臺北教育大學,教育學系,40,1,19,6,15,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立臺北教育大學,文化創意產業經營學系,42,1,13,7,16,1,3,0,0,2,0,0,0,0,0,0,1,3,0,0
國立臺北教育大學,兒童英語教育學系,36,1,20,6,10,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立臺北教育大學,音樂學系,35,1,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立臺北教育大學,語文與創作學系文學創作組,44,1,15,7,17,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0
國立臺北教育大學,語文與創作學系語文師資組,37,1,15,6,15,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0
國立臺北教育大學,藝術與造形設計學系設計組,41,1,15,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺北教育大學,藝術與造形設計學系藝術組,42,1,9,7,22,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0
國立臺北教育大學,自然科學教育學系,49,1,16,8,24,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0
國立臺北教育大學,資訊科學系,40,1,16,6,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺北教育大學,數位科技設計學系,42,1,11,6,21,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
國立臺北教育大學,數學暨資訊教育學系資訊組,30,1,7,9,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立臺北教育大學,數學暨資訊教育學系數學組,30,1,7,9,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立臺北教育大學,體育學系,49,1,6,8,19,0,0,0,0,0,0,16,0,0,0,0,1,3,0,0
國立臺中教育大學,國際企業學系,46,1,18,7,16,0,4,0,0,1,0,0,0,0,0,0,2,2,0,0
國立臺中教育大學,文化創意產業設計與營運學系,48,1,18,8,12,0,5,0,0,5,0,0,0,0,0,0,1,2,0,0
國立臺中教育大學,教育學系,40,1,10,6,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺中教育大學,幼兒教育學系,44,1,8,4,24,0,8,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺中教育大學,特殊教育學系,45,1,22,5,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺中教育大學,體育學系,44,1,5,8,31,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
國立臺中教育大學,語文教育學系,48,1,9,30,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
國立臺中教育大學,美術學系,40,1,7,15,16,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2
國立臺中教育大學,音樂學系,35,1,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
國立臺中教育大學,區域與社會發展學系,46,1,25,6,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺中教育大學,諮商與應用心理學系,44,1,12,7,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺中教育大學,英語學系,49,1,27,6,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺中教育大學,臺灣語文學系,48,1,28,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
國立臺中教育大學,數學教育學系,48,1,10,26,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立臺中教育大學,資訊工程學系,50,1,9,10,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
國立臺中教育大學,科學教育與應用學系,45,1,15,7,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立臺中教育大學,數位內容科技學系,46,1,5,13,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
國立屏東大學,教育學系,80,2,35,15,30,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
國立屏東大學,幼兒教育學系,80,2,36,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立屏東大學,特殊教育學系,40,1,15,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立屏東大學,教育心理與輔導學系,39,1,17,12,10,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立屏東大學,商業自動化與管理學系,44,1,1,2,2,0,26,17,0,0,0,0,0,0,0,0,3,2,0,4
國立屏東大學,行銷與流通管理學系,83,1,1,2,3,0,25,19,0,0,0,0,0,0,0,0,3,2,0,2
國立屏東大學,休閒事業經營學系,43,1,1,0,2,0,25,15,0,0,0,0,0,0,0,0,0,3,0,4
國立屏東大學,不動產經營學系,44,1,1,2,2,0,25,16,0,1,0,0,0,0,0,0,2,2,0,4
國立屏東大學,企業管理學系,46,1,1,1,4,0,26,17,0,0,0,0,0,0,0,0,0,0,0,5
國立屏東大學,國際貿易學系,50,1,1,1,2,0,29,19,0,1,0,0,0,0,0,0,3,2,0,5
國立屏東大學,財務金融學系,46,1,2,0,5,0,23,20,0,0,0,0,0,0,0,0,0,0,0,5
國立屏東大學,會計學系,96,2,1,0,4,0,56,38,0,0,0,0,0,0,0,0,0,10,0,8
國立屏東大學,中國語文學系,40,1,13,12,15,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立屏東大學,英語學系,41,1,10,17,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
國立屏東大學,文化創意產業學系,41,1,10,11,18,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
國立屏東大學,社會發展學系,40,1,10,12,18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立屏東大學,視覺藝術學系造形藝術組,20,1,4,4,7,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0
國立屏東大學,視覺藝術學系數位媒體設計組,20,1,3,5,7,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0
國立屏東大學,音樂學系,25,1,3,0,22,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
國立屏東大學,應用英語學系,44,1,1,1,2,0,25,18,0,0,0,0,0,0,0,0,3,0,0,4
國立屏東大學,應用日語學系,48,1,1,2,5,0,25,17,0,0,0,0,0,0,0,0,2,2,0,5
國立屏東大學,應用化學系,49,1,15,7,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
國立屏東大學,應用數學系,40,1,12,5,23,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
國立屏東大學,應用物理系光電暨材料組,39,1,10,8,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立屏東大學,應用物理系物理組,30,1,7,7,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
國立屏東大學,體育學系,45,1,6,0,16,0,0,0,0,0,0,23,0,0,0,0,0,0,5,0
國立屏東大學,科普傳播學系,30,1,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
國立屏東大學,資訊科學系,47,1,12,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立屏東大學,資訊工程學系,45,1,2,2,0,0,26,17,0,0,0,0,0,0,0,0,2,0,0,5
國立屏東大學,資訊管理學系,48,1,2,0,3,0,30,15,0,0,0,0,0,0,0,0,0,5,0,5
國立屏東大學,電腦與通訊學系,46,1,1,3,4,0,25,16,0,0,0,0,0,0,0,0,0,0,0,5
國立屏東大學,電腦與智慧型機器人學士學位學程,29,1,2,2,8,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,中國文學系,105,2,36,12,57,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0
東海大學,外國語文學系,105,2,41,7,57,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
東海大學,歷史學系,58,1,23,6,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
東海大學,日本語言文化學系,100,2,19,13,59,1,2,0,0,1,0,0,0,0,5,0,0,0,0,0
東海大學,哲學系,53,1,15,3,33,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
東海大學,應用物理學系,60,1,4,12,43,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
東海大學,化學系化學生物組,45,1,6,13,25,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
東海大學,化學系化學組,40,1,2,13,26,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
東海大學,生命科學系生物醫學組,42,1,4,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,生命科學系生態暨生物多樣性組,42,1,4,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,應用數學系,50,1,2,12,33,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
東海大學,化學工程與材料工程學系,110,2,5,32,60,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
東海大學,工業工程與經營資訊學系,110,2,10,20,67,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
東海大學,環境科學與工程學系,85,2,14,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,資訊工程學系軟體工程組,45,1,5,11,26,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
東海大學,資訊工程學系資電工程組,48,1,4,12,27,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
東海大學,資訊工程學系數位創意組,37,1,5,10,21,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
東海大學,電機工程學系,0,2,16,20,47,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
東海大學,電機工程學系IC設計與無線通訊組,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東海大學,電機工程學系奈米電子與能源技術組,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
東海大學,企業管理學系,160,3,35,30,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,國際經營與貿易學系,160,3,76,18,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,會計學系,120,2,44,7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,財務金融學系,120,2,37,14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,統計學系,104,2,8,22,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,資訊管理學系,55,1,17,10,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
東海大學,經濟學系一般經濟組,100,2,33,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,經濟學系產業經濟組,50,1,11,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,政治學系政治理論組,55,1,18,11,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
東海大學,政治學系國際關係組,55,1,17,13,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
東海大學,行政管理暨政策學系,60,1,17,11,30,0,0,0,0,0,0,0,0,0,2,0,2,3,0,2
東海大學,社會學系,120,2,27,16,60,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0
東海大學,社會工作學系,120,2,45,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,畜產與生物科技學系,100,2,14,10,70,1,2,0,0,0,0,0,0,0,3,0,0,2,0,0
東海大學,食品科學系,95,2,21,12,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,餐旅管理學系,55,1,10,7,36,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
東海大學,美術學系,40,1,6,2,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
東海大學,音樂學系,32,1,1,1,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
東海大學,建築學系,36,1,13,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,工業設計學系,36,1,10,4,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
東海大學,景觀學系,60,1,1,9,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
東海大學,法律學系,120,2,85,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東海大學,國際學院國際經營管理學位學程,50,1,6,6,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
東海大學,永續科學與工程學士學位學程,38,1,6,1,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
輔仁大學,中國文學系,116,2,29,18,69,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
輔仁大學,歷史學系,114,2,37,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,哲學系,114,2,40,10,64,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
輔仁大學,音樂學系,39,1,3,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,應用美術學系,58,1,20,6,32,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
輔仁大學,景觀設計學系,58,1,15,9,31,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
輔仁大學,影像傳播學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
輔仁大學,新聞傳播學系,58,1,25,9,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
輔仁大學,廣告傳播學系,58,1,25,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,圖書資訊學系,55,1,16,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,體育學系運動健康管理組,55,1,20,4,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
輔仁大學,體育學系運動競技組,58,1,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0
輔仁大學,體育學系體育學組,53,1,5,0,20,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0
輔仁大學,教育領導與科技發展學士學位學程,35,1,9,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,醫學系,45,1,16,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,護理學系,100,2,30,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,公共衛生學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
輔仁大學,臨床心理學系,58,1,16,9,33,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
輔仁大學,職能治療學系,55,1,14,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,呼吸治療學系,40,1,12,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,數學系資訊數學組,50,1,14,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,數學系應用數學組,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,物理學系光電物理組,55,1,12,13,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
輔仁大學,物理學系物理組,55,1,12,13,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
輔仁大學,化學系,112,2,15,27,70,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0
輔仁大學,生命科學系,112,2,25,20,67,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0
輔仁大學,資訊工程學系,112,2,20,22,70,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
輔仁大學,電機工程學系,112,2,35,16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,醫學資訊與創新應用學士學位學程,30,1,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,英國語文學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,德語語文學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,法國語文學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
輔仁大學,西班牙語文學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
輔仁大學,日本語文學系,110,2,20,30,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
輔仁大學,義大利語文學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
輔仁大學,兒童與家庭學系,58,1,19,9,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
輔仁大學,餐旅管理學系,110,2,19,17,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,食品科學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
輔仁大學,營養科學系,58,1,10,9,34,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0
輔仁大學,織品服裝學系服飾設計組,58,1,9,10,32,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0
輔仁大學,織品服裝學系織品服飾行銷組,116,2,29,18,67,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
輔仁大學,織品服裝學系織品設計組,58,1,13,10,32,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
輔仁大學,法律學系,118,2,35,12,71,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
輔仁大學,財經法律學系,58,1,17,6,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
輔仁大學,學士後法律學系,45,1,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
輔仁大學,社會學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
輔仁大學,社會工作學系,58,1,17,9,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
輔仁大學,經濟學系,116,2,34,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,宗教學系,57,1,3,5,49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
輔仁大學,心理學系,58,1,15,9,32,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
輔仁大學,天主教研修學士學位學程,10,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
輔仁大學,企業管理學系,165,3,44,25,84,3,0,0,0,0,0,9,0,0,0,0,0,1,0,0
輔仁大學,會計學系,110,2,32,17,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
輔仁大學,統計資訊學系,110,2,32,17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,資訊管理學系,110,2,28,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
輔仁大學,金融與國際企業學系,110,2,39,16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東吳大學,中國文學系,173,3,58,20,95,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
東吳大學,歷史學系,59,1,5,20,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
東吳大學,哲學系,59,1,12,10,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
東吳大學,政治學系,118,2,30,20,68,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
東吳大學,社會學系,118,2,43,15,60,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
東吳大學,社會工作學系,118,2,38,20,60,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
東吳大學,音樂學系,59,1,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東吳大學,英文學系,173,3,43,50,80,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
東吳大學,日本語文學系,173,3,58,30,75,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0
東吳大學,德國文化學系,59,1,17,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東吳大學,數學系,59,1,3,15,40,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0
東吳大學,物理學系,59,1,4,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東吳大學,化學系,59,1,8,20,30,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0
東吳大學,微生物學系,59,1,9,14,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
東吳大學,心理學系,59,1,14,15,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
東吳大學,法律學系,221,4,65,40,116,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
東吳大學,經濟學系,174,3,59,30,85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
東吳大學,會計學系,231,4,71,20,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東吳大學,企業管理學系,230,4,50,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東吳大學,國際經營與貿易學系,118,2,43,15,60,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
東吳大學,財務工程與精算數學系,173,3,54,9,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東吳大學,資訊管理學系,118,2,23,20,75,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
東吳大學,巨量資料管理學院學士學位學程,90,2,20,10,60,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
中原大學,中原大學與美國天普大學商學管理雙學士學位學程,0,1,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
中原大學,國際商學學士學位學程,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中原大學,財經法律學系,108,2,20,10,72,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
中原大學,化學系化學組,56,1,6,10,39,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
中原大學,化學系材料化學組,54,1,6,10,38,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
中原大學,心理學系,116,2,14,28,70,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0
中原大學,生物科技學系,100,2,18,15,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
中原大學,物理學系光電與材料科學組,50,1,7,6,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
中原大學,物理學系物理組,50,1,6,6,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
中原大學,應用數學系,100,2,7,10,82,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
中原大學,土木工程學系,150,3,19,13,118,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
